entryid,customerid
104.0,205833
1.0,121917
124.0,207100
224.0,197177
144.0,76576
124.0,204687
5.0,207405
224.0,69376
144.0,94016
5.0,207440
1.0,207478
124.0,207428
1.0,172476
1.0,163593
1.0,207382
1.0,207473
144.0,57642
5.0,207239
224.0,36022
5.0,207582
1.0,207562
1.0,172431
1.0,206865
5.0,207594
5.0,207627
5.0,207626
5.0,207690
124.0,198321
1.0,207660
5.0,207702
124.0,206577
1.0,130127
1.0,10916
5.0,207798
124.0,206749
224.0,35848
2.0,207670
2.0,206895
224.0,173996
2.0,173996
224.0,100676
2.0,100676
2.0,207731
2.0,207733
2.0,207363
2.0,206940
2.0,207696
2.0,207674
2.0,207604
2.0,207272
2.0,207230
2.0,83480
2.0,207682
2.0,171279
2.0,174712
2.0,171884
224.0,174712
224.0,171884
2.0,207681
2.0,207699
2.0,207000
2.0,207671
2.0,173900
224.0,173900
2.0,207673
2.0,207675
2.0,206092
2.0,207378
2.0,171387
2.0,207341
2.0,207006
2.0,171282
2.0,207365
2.0,206222
2.0,187696
2.0,207609
2.0,169182
2.0,194155
2.0,207685
2.0,207686
2.0,207783
2.0,207732
2.0,127638
224.0,127638
2.0,207236
2.0,206665
2.0,166329
2.0,207256
2.0,206945
2.0,207697
2.0,207103
224.0,207103
2.0,207223
2.0,207282
2.0,93216
2.0,207514
2.0,207303
2.0,207712
2.0,207680
2.0,207603
2.0,207687
2.0,207688
2.0,206649
2.0,206360
2.0,207608
2.0,169979
2.0,206268
224.0,169979
2.0,207396
2.0,207302
2.0,207098
2.0,207308
2.0,198545
2.0,199480
2.0,207358
2.0,207362
2.0,207360
2.0,207340
2.0,207489
2.0,197418
2.0,207359
2.0,207186
2.0,207479
2.0,168802
2.0,207106
2.0,207057
2.0,94076
2.0,76959
124.0,206995
2.0,166137
2.0,69866
2.0,137669
144.0,207651
144.0,207772
104.0,207772
144.0,77279
5.0,207809
124.0,207556
104.0,207820
104.0,207800
144.0,203344
144.0,203885
5.0,207871
5.0,207872
1.0,205867
1.0,205838
5.0,207894
1.0,171442
1.0,77699
1.0,205964
5.0,207943
164.0,71819
164.0,168127
164.0,69807
1.0,128477
164.0,62631
164.0,33586
164.0,166236
164.0,155615
164.0,63077
164.0,79644
164.0,206823
164.0,67475
164.0,71180
164.0,67824
164.0,170589
164.0,62967
164.0,176959
164.0,170588
164.0,207618
164.0,67425
164.0,71866
164.0,174084
164.0,67298
164.0,165178
164.0,78357
164.0,68314
164.0,69002
164.0,167588
164.0,206990
164.0,207387
164.0,57118
164.0,68259
164.0,71105
164.0,207434
164.0,64064
164.0,84177
164.0,94436
164.0,59245
164.0,206308
164.0,168112
164.0,127640
164.0,158873
164.0,68950
164.0,31858
164.0,206676
164.0,206842
164.0,207347
164.0,207825
164.0,168962
164.0,155445
164.0,63579
5.0,207954
1.0,207977
5.0,205935
124.0,23176
5.0,207989
104.0,204372
104.0,199755
104.0,204676
1.0,207271
1.0,207381
124.0,207390
1.0,155651
124.0,201358
5.0,208042
5.0,208040
5.0,208029
164.0,206675
164.0,166119
164.0,207095
1.0,202984
124.0,23528
5.0,208090
224.0,207649
224.0,207457
124.0,206685
1.0,166575
164.0,62943
164.0,202795
164.0,168111
164.0,71016
164.0,170811
164.0,126617
164.0,62962
164.0,171139
164.0,166481
164.0,166033
164.0,163978
164.0,165870
164.0,73417
164.0,171140
164.0,166120
1.0,208049
5.0,208140
1.0,208142
224.0,178919
224.0,99756
224.0,35486
224.0,35927
224.0,205227
224.0,205281
5.0,208160
5.0,208178
144.0,61893
124.0,207761
5.0,208171
1.0,208107
124.0,23302
124.0,35341
124.0,207860
5.0,208275
1.0,113116
1.0,191216
1.0,36353
1.0,208077
1.0,179629
1.0,11223
164.0,87256
164.0,31535
224.0,195587
1.0,208031
144.0,208310
5.0,208350
224.0,180087
124.0,57598
164.0,182108
164.0,69525
164.0,82097
164.0,182110
164.0,182109
164.0,68324
164.0,165314
164.0,208299
164.0,166116
164.0,63560
164.0,166117
5.0,208375
5.0,208374
144.0,207004
5.0,208401
5.0,208456
5.0,208507
5.0,208506
1.0,208525
144.0,208519
5.0,208559
5.0,208608
5.0,208609
5.0,208607
164.0,70745
164.0,71175
164.0,66331
164.0,167402
164.0,179851
164.0,206301
164.0,185636
164.0,165634
164.0,69195
164.0,138075
164.0,68608
164.0,207855
164.0,156977
164.0,72015
164.0,207092
164.0,69764
164.0,63040
164.0,68257
5.0,208653
5.0,208625
1.0,208613
124.0,206536
124.0,34866
1.0,208659
144.0,200020
144.0,190154
144.0,177383
224.0,35851
1.0,208177
144.0,205451
124.0,208379
144.0,208114
5.0,208748
1.0,208722
144.0,62377
104.0,62377
5.0,208725
1.0,10868
1.0,208143
5.0,208764
1.0,208733
144.0,204451
124.0,23853
5.0,208807
1.0,208540
1.0,208538
1.0,208527
1.0,208777
1.0,207383
1.0,208539
1.0,208526
1.0,208541
1.0,208779
1.0,208778
1.0,208776
1.0,208801
124.0,207762
5.0,208834
5.0,208858
1.0,208665
124.0,71338
144.0,208053
2.0,208053
144.0,198517
144.0,174433
144.0,207669
144.0,200700
144.0,207388
144.0,207532
144.0,30082
144.0,203229
144.0,205484
144.0,19567
104.0,19567
144.0,205668
144.0,29912
144.0,207816
144.0,208446
144.0,64848
144.0,78355
144.0,87576
144.0,205427
144.0,199512
5.0,208889
5.0,208890
2.0,208802
2.0,208656
2.0,36225
2.0,207689
2.0,208752
2.0,208619
2.0,208589
2.0,208572
2.0,207839
2.0,208581
2.0,207840
2.0,208289
2.0,208542
2.0,208208
2.0,208297
2.0,208649
2.0,62157
2.0,208360
2.0,167324
2.0,180426
2.0,166662
2.0,208224
2.0,206881
2.0,208660
2.0,208699
2.0,207265
2.0,208646
2.0,207672
2.0,167310
2.0,203244
2.0,208522
2.0,208789
2.0,208788
2.0,207817
2.0,208785
2.0,208784
2.0,208783
2.0,208814
2.0,208729
2.0,176013
2.0,199648
2.0,208223
2.0,208638
2.0,207784
2.0,58217
2.0,208217
2.0,208274
2.0,208593
2.0,164775
2.0,208321
2.0,208192
2.0,206077
2.0,94537
2.0,166980
2.0,126139
2.0,208865
2.0,208511
2.0,136304
2.0,182319
2.0,171275
2.0,80716
2.0,165905
2.0,10172
144.0,10172
2.0,193932
2.0,208590
2.0,208645
2.0,207972
2.0,208707
2.0,204298
2.0,208407
2.0,208643
2.0,111996
2.0,155055
2.0,208640
2.0,208139
2.0,166597
2.0,207511
2.0,208578
2.0,171375
2.0,208409
2.0,208866
2.0,208598
2.0,207953
2.0,207366
2.0,208405
2.0,208644
224.0,208644
2.0,19536
144.0,19536
2.0,62156
2.0,208642
2.0,99456
2.0,58358
224.0,58358
2.0,207361
2.0,56376
144.0,133946
2.0,56480
2.0,133946
2.0,10306
224.0,10306
2.0,19522
224.0,19522
5.0,10124
2.0,10124
144.0,10124
5.0,90136
2.0,90136
144.0,90136
224.0,90136
2.0,155637
144.0,155637
144.0,61743
224.0,61743
2.0,61743
2.0,10185
144.0,10185
2.0,10178
5.0,10178
2.0,196765
5.0,196765
2.0,20729
144.0,20729
2.0,22076
2.0,10620
2.0,19786
144.0,19786
5.0,19786
144.0,10186
224.0,10186
2.0,10186
2.0,208588
224.0,19543
5.0,19543
2.0,208663
2.0,19543
2.0,208580
144.0,19543
2.0,208648
2.0,205264
2.0,170715
2.0,10181
144.0,10181
224.0,155596
5.0,155596
2.0,208510
2.0,155596
2.0,207605
2.0,207873
2.0,207930
2.0,207550
5.0,69986
2.0,69986
144.0,69986
2.0,204758
2.0,207782
2.0,207785
2.0,205477
2.0,208357
2.0,78896
2.0,207980
2.0,207606
2.0,206249
2.0,207922
2.0,207845
2.0,166948
2.0,207997
2.0,10135
2.0,207294
2.0,208073
2.0,208284
2.0,19040
144.0,19040
2.0,207781
2.0,207709
2.0,208102
224.0,206539
2.0,208268
2.0,207684
2.0,206539
2.0,208406
2.0,206893
2.0,208120
2.0,10197
2.0,207610
2.0,10105
224.0,10105
2.0,1505
2.0,19382
2.0,207838
2.0,207729
2.0,207786
2.0,207730
2.0,20740
2.0,168236
2.0,207607
2.0,206320
2.0,171359
2.0,207082
2.0,207841
2.0,207775
2.0,207847
2.0,207768
2.0,160526
5.0,10108
2.0,165763
2.0,193455
2.0,10108
2.0,175274
2.0,192966
2.0,19440
2.0,80097
2.0,163877
2.0,134156
2.0,10192
2.0,104696
2.0,192964
2.0,193711
2.0,168101
2.0,19216
2.0,169325
2.0,169324
2.0,192315
2.0,186547
2.0,193059
2.0,20743
2.0,194215
2.0,192313
2.0,166660
2.0,165306
2.0,165588
2.0,19232
2.0,19604
2.0,177563
2.0,169181
2.0,165258
2.0,59277
2.0,19525
2.0,19537
2.0,20730
2.0,175703
2.0,55862
2.0,19287
2.0,68018
2.0,168881
2.0,76836
2.0,192308
2.0,192370
2.0,19575
2.0,10204
164.0,10204
2.0,188715
2.0,165962
2.0,176715
2.0,84456
2.0,72259
2.0,10173
2.0,110636
2.0,19179
2.0,39
2.0,110157
2.0,37019
2.0,126802
2.0,107116
224.0,107116
2.0,10196
2.0,19137
2.0,73597
2.0,163820
2.0,165441
2.0,84756
2.0,116277
2.0,19383
2.0,66049
2.0,19607
2.0,169178
2.0,178463
2.0,192309
2.0,79423
2.0,72742
2.0,192317
2.0,28209
2.0,190211
2.0,190210
2.0,165324
2.0,190208
2.0,166986
2.0,171083
2.0,192847
2.0,112756
2.0,195181
2.0,160755
2.0,168721
2.0,167646
2.0,176345
2.0,168096
2.0,122203
2.0,168812
2.0,190204
2.0,170579
2.0,68856
2.0,199196
2.0,19420
2.0,188552
2.0,175973
2.0,153931
2.0,153681
2.0,116257
2.0,166327
2.0,153684
2.0,168813
2.0,19620
2.0,66924
2.0,153680
2.0,97917
2.0,184148
2.0,208667
164.0,196934
164.0,33659
164.0,180942
164.0,201925
164.0,96236
164.0,205691
164.0,103178
164.0,202512
164.0,71343
164.0,65541
164.0,31516
164.0,59478
164.0,31521
164.0,72380
164.0,31543
164.0,169111
164.0,31551
164.0,31561
164.0,31569
164.0,31572
164.0,55965
164.0,31598
164.0,164361
164.0,164124
164.0,31620
164.0,71252
164.0,169728
164.0,31614
164.0,169612
164.0,31627
164.0,191199
164.0,82919
164.0,203819
164.0,170303
164.0,206143
164.0,167535
164.0,76757
164.0,201161
164.0,159781
164.0,200679
164.0,206328
164.0,161376
164.0,197867
164.0,198432
164.0,186333
164.0,190642
164.0,31706
164.0,67375
164.0,181555
164.0,204932
164.0,117576
164.0,71535
164.0,61989
164.0,122877
164.0,193963
164.0,181273
164.0,65268
164.0,64093
164.0,168103
164.0,189789
164.0,164000
164.0,199452
164.0,84556
164.0,124879
164.0,74863
164.0,188524
164.0,63477
164.0,168194
164.0,170126
164.0,65926
164.0,196574
164.0,163975
164.0,71915
164.0,65134
164.0,65350
164.0,186719
164.0,65112
164.0,170441
164.0,55588
164.0,70042
164.0,155119
164.0,166351
164.0,96058
164.0,192248
164.0,184779
164.0,70855
164.0,127077
164.0,206558
164.0,169351
164.0,169955
164.0,197907
164.0,195541
164.0,192472
164.0,67598
164.0,31910
164.0,181859
164.0,175577
164.0,171136
164.0,79515
164.0,65609
164.0,65154
164.0,69736
164.0,180946
164.0,64390
164.0,167401
164.0,67820
164.0,134146
164.0,170756
164.0,64273
164.0,65946
164.0,87497
164.0,64250
164.0,71237
164.0,63597
164.0,70036
164.0,64409
164.0,192559
164.0,80244
164.0,80260
164.0,64975
164.0,80317
164.0,31452
164.0,70863
164.0,192544
164.0,73795
164.0,169925
164.0,168140
164.0,171189
164.0,62957
164.0,66297
164.0,63677
164.0,165865
164.0,80355
164.0,165636
164.0,168138
164.0,80339
164.0,70035
164.0,165608
164.0,167178
164.0,208767
1.0,129958
144.0,12000
5.0,92176
5.0,12000
2.0,92176
2.0,12000
144.0,39246
144.0,92176
104.0,205640
124.0,208466
124.0,208191
124.0,207543
124.0,192398
124.0,31108
124.0,168749
124.0,32769
104.0,198791
104.0,27603
104.0,181139
104.0,207567
104.0,27678
104.0,206978
104.0,201037
104.0,207738
104.0,208088
104.0,205673
104.0,204777
104.0,208196
124.0,32764
104.0,207178
124.0,207076
124.0,175644
124.0,166637
124.0,207073
124.0,207389
124.0,150132
124.0,23068
124.0,202343
124.0,206750
124.0,77319
124.0,203933
124.0,204337
124.0,190973
124.0,206753
124.0,207934
124.0,206752
124.0,167706
124.0,67921
124.0,170614
124.0,170610
124.0,207138
124.0,176275
124.0,207077
124.0,207137
124.0,208018
124.0,160098
124.0,207763
124.0,23827
124.0,23386
124.0,207827
124.0,73322
124.0,23429
124.0,23405
124.0,208151
124.0,208091
124.0,23452
124.0,204686
124.0,207062
124.0,204618
124.0,23494
124.0,206512
124.0,164262
124.0,23526
124.0,207050
124.0,207051
124.0,205709
124.0,56898
124.0,207063
124.0,207866
124.0,166698
124.0,208349
124.0,198706
124.0,206522
124.0,199839
124.0,207424
124.0,23598
124.0,206532
124.0,61990
124.0,207851
124.0,208149
124.0,208471
124.0,23815
124.0,23829
124.0,207326
124.0,23834
124.0,69737
5.0,21263
5.0,65825
5.0,170980
5.0,206550
5.0,170621
5.0,205987
5.0,130125
5.0,206259
5.0,174635
5.0,74882
5.0,62639
5.0,205975
5.0,191487
5.0,169436
5.0,194175
5.0,169245
144.0,10020
144.0,198981
144.0,200793
144.0,72539
144.0,30206
144.0,208007
144.0,207655
144.0,179391
144.0,204930
144.0,64767
144.0,199123
144.0,203648
144.0,207704
144.0,207726
144.0,200455
144.0,198380
144.0,198615
144.0,202240
144.0,203378
144.0,207725
144.0,205187
144.0,200427
144.0,207024
144.0,207393
144.0,201295
144.0,207771
144.0,198616
144.0,130145
144.0,205881
144.0,199708
144.0,199963
144.0,199427
144.0,199039
144.0,205552
144.0,203887
144.0,203647
144.0,208363
144.0,199016
144.0,202541
144.0,200045
144.0,167377
144.0,200223
144.0,199546
144.0,201069
144.0,199709
144.0,202283
144.0,201619
144.0,208372
144.0,206964
144.0,204329
144.0,202867
144.0,207462
144.0,198906
144.0,198870
144.0,198617
144.0,199112
144.0,200750
144.0,73433
144.0,200349
144.0,64688
144.0,198540
144.0,199961
144.0,204843
144.0,204842
144.0,205298
144.0,12123
2.0,12123
144.0,207843
144.0,207724
144.0,204342
144.0,198693
144.0,204624
144.0,199914
144.0,30171
144.0,207089
144.0,203495
144.0,199962
144.0,179790
104.0,179790
144.0,204269
144.0,201423
144.0,205153
144.0,30166
144.0,202238
2.0,202238
144.0,199199
2.0,19005
5.0,19005
144.0,19005
164.0,19005
144.0,205551
144.0,110957
144.0,199911
2.0,22057
144.0,68175
144.0,22057
5.0,22057
144.0,29765
5.0,29765
144.0,159710
164.0,159710
224.0,159710
5.0,159710
2.0,159710
144.0,199338
2.0,10305
144.0,10305
144.0,197632
224.0,10305
5.0,10305
164.0,57683
5.0,57683
144.0,57683
2.0,57683
224.0,57683
144.0,200072
144.0,32571
5.0,32571
144.0,198879
2.0,32571
144.0,27105
2.0,27105
144.0,204713
144.0,30197
144.0,202044
144.0,198518
144.0,202760
144.0,204947
144.0,203757
144.0,205035
144.0,29828
144.0,198539
144.0,199991
144.0,193870
144.0,154063
144.0,204610
144.0,199926
144.0,203756
144.0,199279
144.0,205967
144.0,200855
144.0,200740
144.0,189764
144.0,161732
144.0,193001
144.0,165020
144.0,177418
144.0,201300
144.0,29842
144.0,207770
144.0,201471
144.0,170659
144.0,200300
104.0,199547
144.0,202951
144.0,198614
144.0,199547
144.0,202540
144.0,200702
144.0,202794
144.0,204869
144.0,208452
144.0,29845
144.0,154816
144.0,29849
144.0,207461
144.0,202152
144.0,201639
144.0,202370
144.0,204160
144.0,200680
144.0,176649
144.0,198695
144.0,200656
144.0,203603
144.0,27341
144.0,27342
144.0,203499
144.0,204712
144.0,158888
2.0,158888
144.0,201064
144.0,201299
144.0,199671
144.0,27619
144.0,207183
144.0,29911
144.0,203702
144.0,203602
144.0,204374
144.0,203646
144.0,203821
144.0,198935
144.0,200428
144.0,205474
144.0,207803
144.0,198884
144.0,204407
144.0,198286
144.0,202925
144.0,198002
144.0,170083
144.0,29847
144.0,57782
144.0,204594
144.0,205009
144.0,202831
144.0,198377
144.0,207804
144.0,207243
144.0,204805
144.0,200291
144.0,107976
144.0,205224
144.0,199573
144.0,164632
144.0,200348
144.0,120296
144.0,200741
144.0,201451
144.0,207395
144.0,29925
144.0,208000
144.0,204301
1.0,10892
144.0,168648
144.0,199428
144.0,207049
144.0,205440
144.0,207854
144.0,62629
144.0,204127
144.0,200350
144.0,203910
144.0,200152
144.0,200247
144.0,200248
144.0,205010
144.0,200246
144.0,199015
144.0,199706
144.0,200207
144.0,198416
144.0,200206
144.0,198692
144.0,208115
144.0,71580
144.0,198376
144.0,208005
144.0,204270
144.0,206973
144.0,204159
144.0,204977
144.0,199821
144.0,202712
144.0,204170
144.0,200456
144.0,207394
144.0,75703
144.0,62425
144.0,199656
144.0,199739
144.0,199707
144.0,208309
144.0,207617
144.0,201264
144.0,208447
144.0,204450
144.0,208194
144.0,81356
144.0,200301
144.0,208195
144.0,204944
144.0,105337
144.0,199820
144.0,198646
144.0,175725
2.0,175725
144.0,203871
144.0,207220
144.0,204595
144.0,205015
144.0,88136
144.0,199912
144.0,29968
144.0,198694
144.0,201949
144.0,200701
144.0,202950
144.0,30146
144.0,29974
144.0,58718
144.0,203304
144.0,204158
144.0,30063
144.0,204800
144.0,200986
5.0,10680
2.0,10680
144.0,207173
144.0,10680
144.0,30079
144.0,80776
144.0,196151
144.0,191235
144.0,205731
144.0,28185
144.0,180764
144.0,207852
144.0,88777
144.0,154086
144.0,201239
2.0,201239
144.0,207436
144.0,137450
144.0,202076
144.0,136756
144.0,109276
144.0,207172
144.0,30115
144.0,207048
144.0,204230
144.0,206972
144.0,205088
144.0,207959
144.0,207184
144.0,29988
144.0,66149
144.0,133495
144.0,64572
144.0,116636
144.0,162019
144.0,200841
144.0,205685
144.0,28046
144.0,200805
144.0,206202
144.0,173600
144.0,207957
144.0,62199
144.0,163000
144.0,205828
144.0,156020
144.0,72318
144.0,97516
144.0,199458
144.0,202000
144.0,198415
144.0,56004
144.0,202886
144.0,58917
144.0,202725
144.0,30159
144.0,207435
144.0,200657
144.0,207802
144.0,94938
144.0,201998
144.0,198198
144.0,207919
144.0,199137
144.0,196346
144.0,204468
144.0,30053
144.0,202095
144.0,205034
144.0,208311
144.0,205796
144.0,169550
144.0,204376
144.0,175342
144.0,194944
144.0,204976
2.0,204976
144.0,29982
1.0,204976
144.0,201296
144.0,29821
144.0,204324
144.0,28182
144.0,202367
144.0,30038
144.0,28183
144.0,30083
144.0,204707
144.0,207185
144.0,204126
144.0,204711
144.0,208036
144.0,105259
144.0,164197
144.0,201178
144.0,208083
144.0,201214
144.0,154808
144.0,207931
144.0,208039
144.0,66148
144.0,204340
144.0,29990
144.0,204644
144.0,198841
144.0,204517
144.0,203423
144.0,30081
144.0,199643
144.0,198683
144.0,205832
144.0,79778
144.0,35005
144.0,202287
144.0,29050
144.0,204704
144.0,205336
224.0,201967
224.0,204448
224.0,183688
224.0,202868
224.0,196053
224.0,64745
224.0,179869
224.0,68862
224.0,205681
224.0,159076
224.0,78720
224.0,181351
224.0,198151
224.0,198800
224.0,197173
224.0,96296
224.0,195438
224.0,69678
224.0,197081
224.0,117436
224.0,180635
224.0,196195
224.0,73035
224.0,35966
224.0,35888
224.0,184344
224.0,205653
224.0,182760
224.0,123838
224.0,91158
224.0,207643
224.0,194079
224.0,83278
224.0,83297
224.0,206442
224.0,36027
224.0,184081
224.0,79323
224.0,136292
224.0,200851
224.0,55344
224.0,169258
224.0,121481
224.0,199247
224.0,65766
224.0,36030
224.0,178967
224.0,39249
224.0,182220
224.0,127057
224.0,35978
224.0,128037
224.0,35840
224.0,181350
224.0,78751
224.0,197321
224.0,181349
224.0,67373
224.0,78733
224.0,198490
224.0,184483
224.0,169832
224.0,205069
224.0,35770
2.0,35770
224.0,192144
224.0,199025
224.0,98277
224.0,35740
224.0,85636
224.0,186508
224.0,171799
224.0,35980
224.0,164006
224.0,194852
224.0,207242
224.0,170118
224.0,205351
224.0,167627
224.0,167443
224.0,77035
224.0,193348
224.0,69377
224.0,69371
224.0,84096
224.0,168727
224.0,171611
224.0,169235
224.0,199401
224.0,84139
224.0,171891
224.0,164738
224.0,165034
224.0,171864
224.0,174710
224.0,180113
224.0,174068
224.0,35729
224.0,208081
224.0,203504
224.0,171802
224.0,177599
224.0,173107
224.0,165568
224.0,176403
224.0,166135
224.0,171612
224.0,171141
224.0,171142
224.0,133952
224.0,194905
224.0,205746
224.0,175041
224.0,170839
224.0,198014
224.0,192786
224.0,193581
224.0,129494
224.0,69503
224.0,164742
224.0,189794
224.0,207661
224.0,117456
224.0,36002
224.0,164746
224.0,97618
224.0,69404
224.0,205902
224.0,133975
224.0,76758
224.0,69355
224.0,190019
224.0,117896
224.0,171623
224.0,206005
224.0,180725
224.0,202923
224.0,184600
224.0,142209
224.0,179635
224.0,36050
224.0,198473
224.0,63203
224.0,165712
224.0,108301
224.0,191271
224.0,197401
224.0,197403
224.0,184332
224.0,57689
224.0,57000
224.0,200640
224.0,62520
224.0,165718
224.0,36051
224.0,198792
224.0,186497
224.0,150529
224.0,206046
224.0,167103
224.0,165072
224.0,35439
224.0,158543
224.0,201166
224.0,35671
224.0,35633
224.0,179599
224.0,200226
224.0,175398
224.0,36020
224.0,35572
224.0,59401
224.0,36012
224.0,35629
224.0,62598
224.0,35473
224.0,35499
224.0,75640
224.0,104076
224.0,165344
224.0,35512
224.0,35460
224.0,55022
224.0,35669
224.0,35466
224.0,175175
224.0,64027
224.0,35477
224.0,35771
224.0,117659
224.0,36018
224.0,35772
224.0,76679
